Method	Index	Dataset	ID	Keywords	Question	Skip	Result	Time
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	21	discoverer, Ceres	Who discovered Ceres?	no	Correct answer	549
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	22	river, cross, Brooklyn Bridge	Which river does the Brooklyn Bridge cross?	no	Wrong answer	576
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	25	mayor, Paris	Who is the mayor of Paris?	no	Wrong answer	566
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	26	coach, ice hockey team, Ankara	Who is the coach of Ankara's ice hockey team?	no	Wrong answer	637
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	27	mayor, capital, French Polynesia	Who is the mayor of the capital of French Polynesia?	no	Wrong answer	556
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	28	Douglas Hofstadter, award	Which awards did Douglas Hofstadter win?	no	Correct answer	566
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	29	Lego Movie, cost	How much did the Lego Movie cost?	no	Wrong answer	551
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	30	Piccadilly, start	Where does Piccadilly start?	no	Wrong answer	554
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	34	film, play, Julia Roberts, Richard Gere	In which films did Julia Roberts as well as Richard Gere play?	no	Wrong answer	1905
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	35	Ganges, start, country	In which country does the Ganges start?	no	Wrong answer	695
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	36	year, born, Rachel Stevens	In which year was Rachel Stevens born?	no	Wrong answer	597
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	38	birthplace, Bach	Where was Bach born?	no	Correct answer	559
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	40	first, climb, mount Everest	Who was the first to climb Mount Everest?	no	Wrong answer	577
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	41	How many people, Poland	How many people live in Poland?	no	Correct answer	571
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	42	location, Houses of Parliament	What is the location of the Houses of Parliament?	no	Wrong answer	781
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	44	Limerick Lake, country	In which country is the Limerick Lake?	no	Correct answer	644
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	48	create, Family Guy	Who created Family Guy?	no	Wrong answer	804
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	49	Suriname, official language	What is the official language of Suriname?	no	Wrong answer	550
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	50	write, song, Hotel California	Who wrote the song Hotel California?	no	Wrong answer	601
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	51	actor, starring, movie, direct, William Shatner	Give me all actors starring in movies directed by William Shatner.	no	Wrong answer	2460
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	52	ingredients, chocolate chip cookie	What is in a chocolate chip cookie?	no	Partial answer	559
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	54	carrot cake, ingredients	Which ingredients do I need for carrot cake?	no	Partial answer	553
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	Wrong answer	907
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	56	computer scientist, win, oscar	Which computer scientist won an oscar?	no	Wrong answer	556
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	58	MI6, headquarters, city, UK	In which UK city are the headquarters of the MI6?	no	Wrong answer	589
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	60	IYCM, stand for	What does IYCM stand for?	no	Wrong answer	557
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	61	dissolve, Ming dynasty	When did the Ming dynasty dissolve?	no	Wrong answer	571
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	62	HBO, television series, Sopranos, first season, episode	List all episodes of the first season of the HBO television series The Sopranos!	no	Wrong answer	622
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	63	total population, Melbourne Florida	What is the total population of Melbourne, Florida?	no	Wrong answer	717
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	65	country, Mount Everest	What country is Mount Everest in?	no	Wrong answer	630
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	66	Australia, largest city	What is the largest city in Australia?	no	Wrong answer	600
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	67	launch pad, operate, NASA	Give me all launch pads operated by NASA.	no	Partial answer	730
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	68	Tel Aviv, mayor	Who is the mayor of Tel Aviv?	no	Wrong answer	566
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	69	HBO, television series, Sopranos, first season, episode	List all episodes of the first season of the HBO television series The Sopranos.	no	Wrong answer	620
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	70	Batman, creator	Who created Batman?	no	Correct answer	556
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	71	play, Gus Fring, Breaking Bad	Who played Gus Fring in Breaking Bad?	no	Wrong answer	563
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	72	GIMP, programming language	In which programming language is GIMP written?	no	Wrong answer	554
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	73	ancient empire, pay, cocoa beans	In which ancient empire could you pay with cocoa beans?	no	Wrong answer	567
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	74	Forbes, editor	Who is the editor of Forbes?	no	Correct answer	556
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	75	Australia, capital, people, live	How many people live in the capital of Australia?	no	Wrong answer	623
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	76	professional surfer, born, Australia	Which professional surfers were born in Australia?	no	Wrong answer	624
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	77	electronics companies, founded, Beijing	Which electronics companies were founded in Beijing?	no	Wrong answer	1235
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	78	video game, publish, Mean Hamster Software	Give me all video games published by Mean Hamster Software.	no	Wrong answer	803
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	79	own, Aldi	How many Aldi stores are there?	no	Wrong answer	557
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	80	capital, Cameroon	What is the capital of Cameroon?	no	Wrong answer	599
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	83	movie, direct, Francis Ford Coppola	Give me all movies directed by Francis Ford Coppola.	no	Wrong answer	803
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	88	Elvis Presley, grandchildren	Give me the grandchildren of Elvis Presley.	no	Wrong answer	555
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	Wrong answer	3930
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	90	Dracula, creator, die	When did Dracula's creator die?	no	Wrong answer	589
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	91	Miffy, creator, country	Which country does the creator of Miffy come from?	no	Wrong answer	602
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	92	real name, Batman	What is Batman's real name?	no	Wrong answer	618
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	93	form of government, Russia	What form of government does Russia have?	no	Wrong answer	859
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	95	record label, Canadian, Grunge	Give me all Canadian Grunge record labels.	no	Wrong answer	1454
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	97	Margaret Thatcher, child	List the children of Margaret Thatcher.	no	Correct answer	556
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	98	region, Melon de Bourgogne	From which region is the Melon de Bourgogne?	no	Wrong answer	567
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	102	game, GMT	List all games by GMT.	no	Wrong answer	548
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	104	airports, Yeti Airlines	Which airports does Yeti Airlines serve?	no	Wrong answer	606
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	106	color, express, loyalty	What color expresses loyalty?	no	Wrong answer	585
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	108	Wikipedia, created	Who created Wikipedia?	no	Wrong answer	561
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	112	president, Eritrea	Who is the president of Eritrea?	no	Wrong answer	628
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	113	film, Stanley Kubrick, direct	Which films did Stanley Kubrick direct?	no	Wrong answer	559
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	114	Titanic, completion date	When was the Titanic completed?	no	Correct answer	556
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	115	how many, pages, War and Peace	How many pages does War and Peace have?	no	Wrong answer	783
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	117	highest, mountain, Italy	What is the highest mountain in Italy?	no	Wrong answer	569
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	118	Claudia Schiffer, tall	How tall is Claudia Schiffer?	no	Correct answer	554
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	119	John F. Kennedy, vice president	Who was John F. Kennedy's vice president?	no	Correct answer	602
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	120	subsidiary, Lufthansa, serve, Dortmund, Berlin Tegel	Which subsidiary of Lufthansa serves both Dortmund and Berlin Tegel?	no	Wrong answer	1672
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	121	John F. Kennedy, successor	Who was the successor of John F. Kennedy?	no	Correct answer	561
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	122	compose, soundtrack, Cameron's Titanic	Who composed the soundtrack for Cameron's Titanic?	no	Wrong answer	564
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	125	time zone, Rome	In which time zone is Rome?	no	Wrong answer	568
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	126	currency, China	Give me the currency of China.	no	Wrong answer	563
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	127	developers, DBpedia	Who are the developers of DBpedia?	no	Correct answer	809
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	129	king, the Netherlands	Who is the king of the Netherlands?	no	Wrong answer	567
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	130	city, Nikos Kazantzakis, die	In which city did Nikos Kazantzakis die?	no	Wrong answer	561
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	132	list, critically endangered birds	Give me a list of all critically endangered birds.	no	Wrong answer	561
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	133	inhabitants, largest city, Canada	How many inhabitants does the largest city in Canada have?	no	Wrong answer	567
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	134	Lawrence of Arabia, military conflict	In which military conflicts did Lawrence of Arabia participate?	no	Wrong answer	613
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	136	Nile, start, country	In which country does the Nile start?	no	Wrong answer	682
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	138	companies, produce, hovercrafts	Which companies produce hovercrafts?	no	Wrong answer	579
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	140	city, born, president of Montenegro	In which city was the president of Montenegro born?	no	Wrong answer	564
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	141	country, born, Bill Gates	Which country was Bill Gates born in?	no	Wrong answer	605
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	142	which countries, speak, Japanese	In which countries do people speak Japanese?	no	Wrong answer	774
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	143	book, wrote, Muhammad Ali	Show me the book that Muhammad Ali wrote.	no	Correct answer	579
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	145	Berlin, area code	What is the area code of Berlin?	no	Wrong answer	556
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	146	actor, starring, Last Action Hero	Give me all actors starring in Last Action Hero.	no	Wrong answer	711
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	147	San Francisco, nickname	What are the nicknames of San Francisco?	no	Wrong answer	559
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	150	television show, create, Walt Disney	Which television shows were created by Walt Disney?	no	Wrong answer	569
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	152	country, Sitecore	What country is Sitecore from?	no	Wrong answer	617
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	153	wife, Lance Bass	Whom did Lance Bass marry?	no	Correct answer	553
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	154	capital, Canada	What is the capital of Canada?	no	Wrong answer	653
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	155	person, inspiring, Vincent van Gogh	Who was Vincent van Gogh inspired by?	no	Correct answer	600
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	156	city, John F. Kennedy, die	In which city did John F. Kennedy die?	no	Wrong answer	562
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	158	writer, Game of Thrones	Who wrote the Game of Thrones theme?	no	Wrong answer	831
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	159	Brooklyn Bridge, design	Who designed the Brooklyn Bridge?	no	Wrong answer	640
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	160	Boris Becker, end career	When did Boris Becker end his active career?	no	Wrong answer	553
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	161	grape types, grow, Oregon	Which types of grapes grow in Oregon?	no	Wrong answer	560
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	162	tall, Michael Jordan	How tall is Michael Jordan?	no	Correct answer	555
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	163	party, mayor, Paris, belong	To which party does the mayor of Paris belong?	no	Wrong answer	564
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	164	wrote, book, The pillars of the Earth	Who wrote the book The Pillars of the Earth?	no	Wrong answer	640
B	english_dbpedia_synonyms	qald-7-train-multilingual.json	165	United States, 16th president	Who was the 16th president of the United States?	no	Wrong answer	670
